date,oi,nc_long,nc_short,c_long,c_short
2017-01-17,228782,55242,121484,144232,67053
2017-01-24,223681,51521,114693,142585,69560
2017-01-31,211910,42232,104004,138852,69077
2017-02-07,211013,38135,102674,143839,68760
2017-02-14,212044,39039,104567,143574,69947
2017-02-21,213713,38253,104605,144966,70114
2017-02-28,226882,43329,114000,151463,71641
2017-03-07,262512,61847,143284,167434,75097
2017-03-14,259945,42367,149484,187680,65561
2017-03-21,252480,32586,140430,187036,67165
2017-03-28,246985,35055,139130,178810,67604
2017-04-04,241774,30741,130414,178783,71911
2017-04-11,244188,31871,137772,183232,70802
2017-04-18,261350,48348,147838,180855,75643
2017-04-25,261711,54050,145232,175178,82897
2017-05-02,267230,54281,135645,174292,95760
2017-05-09,257225,44910,91708,174152,130262
2017-05-16,256035,48369,81364,170287,138282
2017-05-23,256257,49166,73033,169651,147172
2017-05-30,254039,45574,75225,174892,141427
2017-06-06,248173,40147,76863,171798,133050
2017-06-13,269593,40552,79993,171312,127420
2017-06-20,194700,50625,88229,111234,68958
2017-06-27,187799,43707,82840,112643,69449
2017-07-03,201379,54025,81792,108720,83969
2017-07-11,193648,46614,70752,109540,86546
2017-07-18,200185,50883,67356,108392,94589
2017-07-25,200700,52152,78349,108402,87244
2017-08-01,217430,58857,88309,111887,88780
2017-08-08,208091,58617,83777,108561,87823
2017-08-15,213259,63810,95670,112181,78906
2017-08-22,216494,61484,107384,118557,73564
2017-08-29,224031,60053,111608,128444,74303
2017-09-05,219048,54454,107381,124851,72606
2017-09-12,273720,68938,115023,148804,104335
2017-09-19,202582,76556,86717,80934,75089
2017-09-26,195509,80145,75091,66178,80987
2017-10-03,174867,80325,60376,47590,78951
2017-10-10,181570,79610,64102,60706,80641
2017-10-17,186473,72871,67824,73965,82580
2017-10-24,188064,66162,67647,80830,83812
2017-10-31,185123,65482,64237,78103,83879
2017-11-07,177968,50403,59601,86580,81087
2017-11-14,176727,53147,57680,80930,82014
2017-11-21,175839,58358,58658,75131,82274
2017-11-28,178230,66549,61976,69411,82682
2017-12-05,202693,89270,82864,63128,80222
2017-12-12,208102,82611,71223,79509,97451
2017-12-19,183783,77109,56721,69022,95854
2017-12-26,190393,76354,63678,75633,97500
2018-01-02,211627,93611,77376,74426,105193
2018-01-09,203484,85039,59547,73179,115234
2018-01-16,218209,84661,58457,91200,132697
2018-01-23,236432,99369,66324,93255,141666
2018-01-30,235080,95667,63926,90898,141541
2018-02-06,216402,81698,53831,90308,136816
2018-02-13,193326,64164,49224,85580,115995
2018-02-20,188118,57953,50150,87531,109673
2018-02-27,196913,62924,50237,89864,114904
2018-03-06,197439,61368,56104,93464,112586
2018-03-13,206151,67190,59163,95955,117488
2018-03-20,159183,71425,47618,50409,88059
2018-03-27,176947,90239,56063,45780,94274
2018-04-03,172017,86643,46305,45117,99602
2018-04-10,182784,95267,52251,46550,104428
2018-04-17,205523,113252,65550,47451,110975
2018-04-24,183826,90186,52821,52018,100901
2018-05-01,194859,84565,58193,70188,102142
2018-05-08,188802,62194,53206,84866,95246
2018-05-15,190648,61361,55740,91070,96114
2018-05-22,186517,56329,50628,89377,98005
2018-05-29,205778,71057,61580,97022,101233
2018-06-05,239409,78577,71232,125986,122187
2018-06-12,269609,69254,58285,149396,149576
2018-06-19,172592,46892,66098,94733,60941
2018-06-26,169623,41491,63072,97843,61296
2018-07-03,184402,43775,72556,113538,63906
2018-07-10,178633,32043,72446,116606,60409
2018-07-17,187151,40841,79593,116329,60642
2018-07-24,191590,32178,78921,132537,67416
2018-07-31,190296,35001,82387,129761,68169
2018-08-07,219746,43930,102782,148285,72046
2018-08-14,245490,60028,120769,158369,73815
2018-08-21,267219,68091,140429,172960,75683
2018-08-28,260228,58662,135590,173709,76751
2018-09-04,261700,64040,133653,171837,80535
2018-09-11,279503,65982,127161,182513,99316
2018-09-18,229637,32856,112114,175480,71793
2018-09-25,225082,34768,101846,167336,78909
2018-10-02,210495,30786,90126,157189,78524
2018-10-09,210549,30186,90693,154862,78777
2018-10-16,210108,32153,82506,152950,86549
2018-10-23,221303,33299,80296,161058,94529
2018-10-30,233339,35778,88260,166998,94828
2018-11-06,227514,31670,88469,163402,93533
2018-11-13,229052,38606,85713,159325,102203
2018-11-20,227556,37710,81188,160553,103053
2018-11-27,227895,37930,77080,158469,106326
2018-12-04,235704,43935,83685,161195,102075
2018-12-11,255703,47649,90068,176859,115270
2018-12-18,204948,29162,89885,153733,74345
2018-12-24,212023,35076,91555,155098,79309
2018-12-31,212470,35782,92696,155005,79081
2019-01-08,210800,27670,87762,158512,82372
2019-01-15,219326,31061,91537,164447,88127
2019-01-22,210645,30050,82161,152335,87722
2019-01-29,206696,39271,74467,137331,94119
2019-02-05,196616,35111,68855,132536,90121
2019-02-12,194998,30720,73664,137850,83218
2019-02-19,201904,33266,80794,140744,82340
2019-02-26,202065,39743,79006,129876,86931
2019-03-05,193497,34620,69549,127991,86092
2019-03-12,191938,29927,66623,127752,85615
2019-03-19,140283,30157,43931,79962,65149
2019-03-26,142957,33638,42220,79128,68910
2019-04-02,147431,39423,49354,78574,64457
2019-04-09,142525,36260,42776,75826,66519
2019-04-16,148202,45932,45010,70687,71595
2019-04-23,157851,54522,56357,72862,63973
2019-04-30,161764,51577,56245,80506,67739
2019-05-07,154991,45232,52111,80034,66261
2019-05-14,156893,49332,52650,79235,67252
2019-05-21,190191,45638,71790,111772,75175
2019-05-28,213930,51796,83792,130329,81944
2019-06-04,220728,41998,89760,146295,82794
2019-06-11,221181,33761,78562,152966,92923
2019-06-18,210421,33155,85719,145152,77424
2019-06-25,207543,32059,90996,142565,75134
2019-07-02,224591,33647,97891,158837,80904
2019-07-09,247048,36232,109214,181197,86378
2019-07-16,253464,35190,111547,186194,89850
2019-07-23,248063,31935,110518,186280,84469
2019-07-30,275984,41367,131517,200508,91446
2019-08-06,296904,44716,147418,217107,98207
2019-08-13,273931,33405,129225,207577,95331
2019-08-20,273481,33405,125823,209548,94037
2019-08-27,273650,38143,127171,206475,90595
2019-09-03,272396,38695,123654,200362,92045
2019-09-10,283161,37903,130136,207848,96424
2019-09-17,230609,21332,107456,180897,77773
2019-09-24,236081,24446,105241,183185,84578
2019-10-01,238392,27916,105008,181676,86780
2019-10-08,246896,29482,102701,191313,96609
2019-10-15,243309,25431,98383,187491,103115
2019-10-22,230224,35749,88189,162541,103465
2019-10-29,214406,43157,75572,139336,101750
2019-11-05,206317,40984,70019,132041,100069
2019-11-12,209312,40348,68481,136814,106039
2019-11-19,218042,39205,71108,141288,111145
2019-11-26,223181,38646,75222,149337,109855
2019-12-03,236714,47755,77805,151535,121233
2019-12-10,256553,51920,74559,154988,138534
2019-12-17,201586,59311,65091,104881,105273
2019-12-24,206283,68574,59877,98829,117972
2019-12-31,206784,64574,52181,97705,118255
2020-01-07,197490,67403,50893,88398,116133
2020-01-14,196536,68816,37284,89932,127209
2020-01-21,194625,64256,39334,91212,123849
2020-01-28,203169,61887,44198,104061,123497
2020-02-04,208165,59659,46672,110198,127204
2020-02-11,212228,65006,43922,107906,133105
2020-02-18,216933,72784,43526,104712,138894
2020-02-25,211321,72667,43069,101927,136111
2020-03-03,214672,76063,40901,100855,133529
2020-03-10,214185,56077,29749,121960,153650
2020-03-17,182109,56575,37935,100164,118536
2020-03-24,179552,46534,35650,110975,110500
2020-03-31,165226,37149,32156,107046,102567
2020-04-07,150318,31254,27561,96711,93785
2020-04-14,153088,30287,27055,98814,94975
2020-04-21,158788,29527,30907,106820,95218
2020-04-28,162868,31466,38147,109022,91214
2020-05-05,161083,28096,40101,109737,86530
2020-05-12,166568,31525,45213,112483,84337
2020-05-19,179734,35810,54799,120800,87501
2020-05-26,188650,39192,61449,124256,88967
2020-06-02,190138,26970,63014,136633,92230
2020-06-09,185606,28893,52941,127992,93880
2020-06-16,166808,29378,45376,116810,87746
2020-06-23,170455,29654,48170,117032,89355
2020-06-30,186144,34424,55414,127993,94316
2020-07-07,180696,39892,56300,116764,90146
2020-07-14,179340,43175,56761,111449,88541
2020-07-21,180337,46230,61310,105310,84876
2020-07-28,178912,39329,64738,109806,81401
2020-08-04,176728,45977,60704,97040,84599
2020-08-11,179071,48053,50874,95806,96998
2020-08-18,187043,54310,47806,93117,110889
2020-08-25,175363,45390,39790,92696,106546
2020-09-01,186588,49213,42901,93942,114063
2020-09-08,197524,46590,33860,111518,127170
2020-09-15,149989,43801,41508,72246,81090
2020-09-22,152613,43487,40523,77199,81786
2020-09-29,159049,39216,51961,88988,78464
2020-10-06,156467,40698,51996,88441,76075
2020-10-13,148279,36195,45997,83165,72738
2020-10-20,146356,39836,41836,80189,75863
2020-10-27,139984,31799,38459,78492,71539
2020-11-03,140437,27701,38928,86101,72747
2020-11-10,141346,27872,45567,85903,67487
2020-11-17,139010,27454,47200,81874,65217
2020-11-24,142958,30838,47968,78518,67942
2020-12-01,146966,37087,44986,74334,73022
2020-12-08,164184,39344,33634,88382,100127
2020-12-15,142242,35128,31060,72757,84108
2020-12-21,144606,37550,31518,74009,85967
2020-12-29,139870,35735,30903,70355,82782
2021-01-05,143209,35526,31861,71685,84224
2021-01-12,152924,47935,34993,66808,92479
2021-01-19,147096,45904,32199,66734,90441
2021-01-26,154558,47360,39395,68827,88037
2021-02-02,161100,53658,44042,72034,90557
2021-02-09,170161,60513,39395,65969,102470
2021-02-16,171218,60269,38102,67674,105532
2021-02-23,176721,68266,37288,66953,111588
2021-03-02,169363,65138,29056,65635,113805
2021-03-09,181373,61271,27360,78946,123300
2021-03-16,148035,55190,26590,55771,96862
2021-03-23,146112,51843,30024,57492,90206
2021-03-30,139779,47222,22263,57584,89164
2021-04-06,140556,45270,25319,59714,89841
2021-04-13,148785,52851,27261,57154,97200
2021-04-20,164246,61053,35875,60909,106105
2021-04-27,161251,59917,30699,60835,108169
2021-05-04,152741,52262,32414,59055,97048
2021-05-11,173960,64947,36771,63539,113115
2021-05-18,173146,63027,38127,66577,112181
2021-05-25,169372,64193,33534,63058,113248
2021-06-01,174502,64204,40079,67004,110204
2021-06-08,171602,59238,31524,67888,112231
2021-06-15,156059,55203,23033,61123,111006
2021-06-22,171280,51445,33518,85169,111747
2021-06-29,169230,51596,33873,82559,111907
2021-07-06,178783,57232,35329,88387,113822
2021-07-13,172345,44686,36717,94672,107227
2021-07-20,188787,44223,47720,114031,110299
2021-07-27,185373,41194,46878,115831,108203
2021-08-03,180873,43119,43205,106522,109484
2021-08-10,178875,44750,37680,101835,111098
2021-08-17,178385,41898,37247,103667,107721
2021-08-24,196366,39489,56234,128248,109077
2021-08-31,194010,36544,51444,126407,111972
2021-09-07,201389,29348,53872,132783,112517
2021-09-14,142607,44161,39371,65679,78756
2021-09-21,159908,51910,52128,79287,78214
2021-09-28,171773,57923,55959,83471,80060
2021-10-05,182338,48137,68155,105899,80223
2021-10-12,172829,46794,58773,98512,78321
2021-10-19,158961,49112,47497,79459,81840
2021-10-26,156495,51912,36959,74688,88348
2021-11-02,166780,57255,42208,78420,90152
2021-11-09,186898,54004,66097,101492,83944
2021-11-16,207099,50443,82042,127197,86015
2021-11-23,213313,50122,84701,133888,88085
2021-11-30,230423,52099,90998,149168,95396
2021-12-07,238310,48950,87227,160312,105688
2021-12-14,213210,29497,80245,162359,91919
2021-12-21,207747,20824,78510,163619,92495
2021-12-28,205378,23093,73812,156875,96774
2022-01-04,200007,25980,65151,150332,100816
2022-01-11,200493,30506,59672,144550,106518
2022-01-18,183234,39760,40007,114486,111638
2022-01-25,182040,36666,44429,117812,100970
2022-02-01,184007,29597,53202,126536,97645
2022-02-08,197948,44709,53254,120220,110897
2022-02-15,195302,50151,47914,114901,112027
2022-02-22,188443,42249,48058,116372,106302
2022-03-01,211869,47679,48016,131583,117454
2022-03-08,246312,50982,63508,164423,138966
2022-03-15,188323,32442,61503,125994,88715
2022-03-22,195712,32753,69997,137829,87439
2022-03-29,224365,30624,70694,164519,112510
2022-04-05,238266,35873,77631,175429,117650
2022-04-12,246152,35514,88568,186343,115394
2022-04-19,249529,36811,95725,186134,113245
2022-04-26,272792,40436,110057,207141,119230
2022-05-03,268496,33536,107349,208754,119728
2022-05-10,264594,29469,109067,210627,115382
2022-05-17,253811,26613,105854,201647,107303
2022-05-24,253864,25936,106308,203802,106760
2022-05-31,252881,30788,104893,193786,106614
2022-06-07,258623,34618,105428,191742,111277
2022-06-14,238322,29343,94939,184011,102948
2022-06-21,228266,28470,91717,177170,99268
2022-06-28,228736,35184,88302,170967,100737
2022-07-05,240926,39618,95826,178745,101736
2022-07-12,231945,33850,92939,174748,99343
2022-07-19,228051,31943,89193,170053,99754
2022-07-26,225889,34606,88596,168266,97307
2022-08-02,226987,29305,85714,171966,99389
2022-08-09,224581,42219,76687,156282,104232
2022-08-16,227752,44084,77193,156167,108950
2022-08-23,248007,58783,86749,161585,112420
2022-08-30,262004,58477,87647,172796,121298
2022-09-06,280937,52731,103163,189617,119659
2022-09-13,303965,41129,109215,232346,145021
2022-09-20,266295,41289,96132,197346,123858
2022-09-27,281805,59831,106255,195244,130027
2022-10-04,256906,42078,91617,191819,112703
2022-10-11,255649,48979,88149,179700,114896
2022-10-18,258826,40328,91539,194385,118076
2022-10-25,258969,43511,91316,189146,122586
2022-11-01,243549,34979,79815,183210,117833
2022-11-08,237334,36630,76365,176560,120305
2022-11-15,230102,34699,67533,170322,120883
2022-11-22,222317,30917,66859,167143,115656
2022-11-29,225480,26000,62584,172199,122967
2022-12-06,230311,28539,56732,168838,131064
2022-12-13,240264,32008,57747,158686,127398
2022-12-20,187766,35284,40887,123375,110718
2022-12-27,195440,40585,51472,128090,108829
2023-01-03,205722,43625,63926,135314,105622
2023-01-10,202713,36007,65463,138532,103264
2023-01-17,201956,41469,66166,130575,99139
2023-01-24,194051,34756,58690,127207,99553
2023-01-31,196113,36234,54551,130370,101702
2023-02-07,203720,47131,61252,132947,101601
2023-02-14,205316,42198,61993,138641,104626
2023-02-21,213502,45475,66891,143077,105436
2023-02-28,212064,41562,65286,145180,108739
2023-03-07,222558,49111,66513,145695,111782
2023-03-14,193377,32334,49648,128752,103050
2023-03-21,190796,28652,49150,129030,103524
2023-03-28,199868,28355,52439,133149,110572
2023-04-04,224690,46415,61208,133802,124921
2023-04-11,225292,54928,57326,125634,130975
2023-04-18,224536,53834,52532,127731,135726
2023-04-25,231666,59405,53566,127306,137836
2023-05-02,231602,58661,57596,131148,135965
2023-05-09,242576,71561,67033,126935,138463
2023-05-16,247165,77388,64795,125675,143404
2023-05-23,237614,69203,57614,123348,140024
2023-05-30,240301,70320,57085,124002,139210
2023-06-06,242117,65063,52579,128441,142565
2023-06-13,290350,76383,69648,147717,166317
2023-06-20,226505,101567,54959,73692,132695
2023-06-27,229970,104382,52388,75034,141835
2023-07-03,221021,96461,46196,74446,138110
2023-07-11,239125,111667,53604,73150,145851
2023-07-18,265766,135269,71540,76229,157835
2023-07-25,237340,105498,46503,75737,152721
2023-08-01,220906,92175,42613,75949,142668
2023-08-08,206954,83239,36219,75990,133869
2023-08-15,215340,90541,39553,77496,137684
2023-08-22,228179,98061,38954,82487,147211
2023-08-29,228616,97143,48742,83880,140489
2023-09-05,225404,92645,46261,84129,134084
2023-09-12,227437,97365,51191,80441,131609
2023-09-19,191117,85095,51412,70362,102943
2023-09-26,227843,84750,69081,109264,117951
2023-10-03,241045,73911,80591,135637,118092
2023-10-10,231510,66290,76338,134573,113166
2023-10-17,222945,65537,76746,125328,105357
2023-10-24,233259,67119,85755,132744,105407
2023-10-31,229991,63712,84083,136888,102734
2023-11-07,212730,57532,73784,125781,96615
2023-11-14,216411,52797,80527,130004,94565
2023-11-21,208657,43300,69398,129406,98198
2023-11-28,217372,61296,69191,118253,108189
2023-12-05,218873,66359,54694,109112,121095
2023-12-12,243677,72011,50430,115620,135721
2023-12-19,177998,68810,48884,71626,99066
2023-12-26,175138,58750,44658,76501,98403
2024-01-02,177770,61794,46589,78751,96001
2024-01-09,172631,60684,39950,75972,98847
2024-01-16,179758,66230,35299,74438,105418
2024-01-23,185680,72599,41162,73087,107426
2024-01-30,192229,77499,43346,72532,109912
2024-02-06,199246,83936,49461,80560,109432
2024-02-13,199070,90545,40073,72289,119172
2024-02-20,199275,87602,41290,72901,121907
2024-02-27,210828,91970,45612,75762,127352
2024-03-05,221726,102279,43894,71655,135778
2024-03-12,277702,123285,52834,104338,183258
2024-03-19,197398,102605,49405,57898,115515
2024-03-26,203109,91261,56091,78159,115244
2024-04-02,219176,98352,54938,90146,129546
2024-04-09,211286,80000,51748,96196,123251
2024-04-16,229420,71800,63181,129957,126985
2024-04-23,242821,48459,74692,162986,122133
2024-04-30,235610,43668,72658,162366,118806
2024-05-07,223730,51777,73590,141835,108865
2024-05-14,223242,48674,68749,137917,111122
2024-05-21,223976,68538,67485,111397,111417
2024-05-28,268749,93041,67639,118109,150282
2024-06-04,267750,102118,58908,112717,161495
2024-06-11,275487,110300,58179,118817,175251
2024-06-18,207303,105920,58299,64996,113756
2024-06-25,207697,102547,58499,69497,114523
2024-07-02,198119,106753,44712,52797,117856
2024-07-09,224179,135316,50626,46249,140835
2024-07-16,280623,183287,50385,50803,199921
2024-07-23,289241,188489,46306,57005,211274
2024-07-30,268554,165635,54164,59012,182171
2024-08-06,224042,126080,51681,58800,139880
2024-08-13,205569,102603,54791,57134,115474
2024-08-20,231383,125634,58123,55248,135203
2024-08-27,274215,152163,62232,65042,170287
2024-09-03,285461,160773,52695,69973,190928
2024-09-10,272336,142072,51784,69944,177222
2024-09-17,212595,124822,61843,47645,127396
2024-09-24,251641,155325,68333,52374,156757
2024-10-01,257312,161469,67704,51360,162795
2024-10-08,255908,157666,64531,54329,162337
2024-10-15,250150,151923,66121,54936,154384
2024-10-22,230130,140603,66027,50886,131948
2024-10-29,221535,132636,66280,48596,122897
2024-11-05,219857,120737,75653,56459,112019
2024-11-12,212345,119992,63942,54642,113790
2024-11-19,220896,101713,61398,80547,119613
2024-11-26,239062,98459,76825,108932,121718
2024-12-03,243504,98056,78730,114068,123063
2024-12-10,311725,102763,75638,162912,184816
2024-12-17,187135,88265,66618,71728,87986
2024-12-24,188844,84558,65235,76000,88844
2024-12-31,188879,86202,65367,74237,88489
2025-01-07,188770,81343,66837,78373,84096
2025-01-14,200826,80557,80119,94313,79328
2025-01-21,212688,75696,83953,111968,83219
2025-01-28,206821,59331,81003,121421,82067
2025-02-04,204644,65442,76765,111619,86590
2025-02-11,208138,69087,72255,105189,88709
2025-02-18,203370,73564,74143,100001,89204
2025-02-25,200468,74089,69626,95277,89091
2025-03-04,200634,81866,63292,81410,95120
2025-03-11,248457,94786,65593,92023,124384
2025-03-18,180841,95941,66539,48822,87566
2025-03-25,191212,109016,64733,48843,99525
2025-04-01,187160,104986,70360,50320,89110
2025-04-08,176910,91733,74423,59719,75514
2025-04-15,177006,85708,79199,61721,71210
2025-04-22,179555,94021,73531,54477,79916
2025-04-29,192312,91064,67105,55263,84986
2025-05-06,200214,94384,65149,57797,92533
2025-05-13,194861,89540,62324,55836,87895
2025-05-20,195326,88144,64151,57675,91492
2025-05-27,202990,102391,67012,59033,105900
2025-06-03,233601,103672,68457,74588,123553
2025-06-10,213940,111076,59442,60665,121227
2025-06-17,177026,106282,63425,35707,87770
2025-06-24,179898,99848,65453,43166,87201
2025-07-01,188689,107150,75751,42773,86744
2025-07-08,191557,108019,74825,45495,89037
2025-07-15,187275,100980,71789,49932,87413
2025-07-22,195467,93760,93190,67928,73667
2025-07-29,207879,87799,99827,88729,75405
2025-08-05,206254,65635,98938,108854,76211
2025-08-12,216082,73736,112829,109217,73700
2025-08-19,219831,81303,106488,103816,83024
2025-08-26,219906,76001,107354,108993,83031
2025-09-02,226437,76062,109202,117507,85703
2025-09-09,322879,74849,108454,184370,154586
2025-09-16,234531,80796,87376,112620,117719
2025-09-23,233166,84500,86464,112662,115866
2025-09-30,226426,80540,89434,113199,105453
2025-10-07,247550,94411,98887,121358,117829
2025-10-14,237520,79515,91144,129942,113152
2025-10-21,233484,75419,92194,127352,111747
2025-10-28,248118,82471,102733,138267,111167
2025-11-04,270917,63117,118136,178498,111671
2025-11-10,272612,52423,133427,192529,100126
2025-11-18,279341,53189,132446,200570,107474
2025-11-25,315550,45257,138478,233392,131392
2025-12-02,299768,52252,132432,212626,123411
2025-12-09,332405,60319,135834,213264,128982
2025-12-16,282031,61968,110466,106912,56503
2025-12-23,198132,63540,104739,104258,60602
2025-12-30,196003,69492,102699,97782,63299
2026-01-06,206314,76486,107024,96932,67694
2026-01-13,207867,79003,104273,97243,71739
2026-01-20,207612,81332,103312,91023,73941
2026-01-27,224459,87786,103948,97216,91752
2026-02-03,227888,94893,108804,96004,88940
2026-02-10,227574,88373,114183,99512,84396
2026-02-17,238845,82015,124419,115022,77368
2026-02-24,245891,67213,124285,135804,79628
2026-03-03,269696,59499,132185,163156,85851
2026-03-10,392591,49270,133467,278523,191612
2026-03-17,243434,44293,109808,170509,100179
2026-03-24,238862,46459,104881,162128,100941
2026-03-31,243461,51304,103969,167652,106244
2026-04-07,244191,47344,103698,172233,109535
2026-04-14,250053,54947,109671,167315,108067
2026-04-21,263523,63086,115125,172752,115913
2026-04-28,263635,59577,120216,175790,111670
2026-05-05,276143,62573,126481,180932,115248
2026-05-12,283643,79605,122664,169529,124878
2026-05-19,285647,68075,132382,190244,121546
2026-05-26,282065,57978,119376,191611,128063
2026-06-02,271147,53687,105905,182081,120988
2026-06-09,291371,45743,109956,218025,142155
2026-06-16,323315,42043,113628,174844,94919
2026-06-23,297226,40772,146491,232430,108999
2026-06-30,295062,37149,139296,232886,111589
2026-07-07,282969,44564,132467,208613,110247
2026-07-14,265153,51085,122338,181763,103519
2026-07-21,262281,64282,119843,163251,106952
2026-07-28,267426,61458,126272,179056,106246
2026-08-04,246577,55012,112826,162731,100086
2026-08-11,256447,65268,121489,159342,100455
2026-08-18,286371,77343,131916,172609,122256
