date,oi,nc_long,nc_short,c_long,c_short
2003-01-28,105577,32375,6039,23265,78061
2003-02-04,108531,37222,6556,21625,82247
2003-02-11,107453,29992,7694,23476,77469
2003-02-18,108102,31970,6485,24629,78293
2003-02-25,105427,29793,9730,26356,74269
2003-03-04,123014,34972,4997,35724,94443
2003-03-11,136246,35344,5078,48407,105656
2003-03-18,78765,18948,5609,22407,55066
2003-03-25,72434,16336,8742,24956,47292
2003-04-01,75951,16707,6143,22378,50451
2003-04-08,71412,15619,2474,19364,48155
2003-04-15,77639,16934,2729,24520,54713
2003-04-22,95982,27788,3401,25211,68091
2003-04-29,103869,31023,3018,23951,74592
2003-05-06,115082,34554,2584,29230,81472
2003-05-13,100930,28679,3776,22984,66704
2003-05-20,108716,30918,4020,24360,74601
2003-05-27,110029,31242,7129,26381,69677
2003-06-03,115440,35738,5705,28438,82589
2003-06-10,136383,32439,6177,48533,97488
2003-06-17,103252,33888,5765,19724,73401
2003-06-24,94856,27814,4344,22540,69143
2003-07-01,101717,28532,4902,25643,71594
2003-07-08,94616,25188,6027,26694,66038
2003-07-15,99175,22847,6652,33860,65327
2003-07-22,96459,18266,5113,38271,67483
2003-07-29,96272,17608,5188,34149,68502
2003-08-05,93299,16777,2888,35466,69227
2003-08-12,97523,18505,3803,36733,72336
2003-08-19,95786,16930,7809,37631,60069
2003-08-26,100114,14690,12017,40446,59159
2003-09-02,107173,14372,12243,47245,63189
2003-09-09,114940,13438,10933,53083,69694
2003-09-16,80591,11847,7123,28498,50958
2003-09-23,82549,15340,6563,21389,53635
2003-09-30,91864,18650,5001,18884,58731
2003-10-07,96823,25794,5769,19886,65167
2003-10-14,105915,29854,4860,21711,75716
2003-10-21,106515,28987,4874,26125,76465
2003-10-28,102842,28893,4688,22558,75056
2003-11-04,98943,21858,2285,30611,71620
2003-11-11,102826,21264,3345,33138,73291
2003-11-18,125596,37534,2988,31787,87711
2003-11-25,122880,33819,3322,34228,90331
2003-12-02,135551,35337,4657,41775,96997
2003-12-09,152632,33513,5515,63614,109882
2003-12-16,119162,39854,5071,28939,85043
2003-12-22,118490,38595,4887,31053,85352
2003-12-30,119095,38530,4974,33190,85465
2004-01-06,126442,36578,6668,37420,86242
2004-01-13,130510,35894,8957,40431,90936
2004-01-20,129548,35293,7050,44234,88583
2004-01-27,129170,36682,3384,42527,92411
2004-02-03,124312,31305,10859,47942,84663
2004-02-10,128407,33820,7578,45495,90863
2004-02-17,145315,35758,7349,54490,102550
2004-02-24,133504,31780,5413,54642,94386
2004-03-02,135662,24451,7423,62136,94594
2004-03-09,142361,24065,10000,71601,97855
