date,oi,nc_long,nc_short,c_long,c_short
2018-04-24,120406,23559,48703,61316,39466
2018-05-01,121676,25940,53475,62784,33539
2018-05-08,128877,33156,57017,63390,35913
2018-05-15,128708,30419,54075,64838,37415
2018-05-22,136118,23555,49767,71081,47695
2018-05-29,147495,32696,48386,81293,62316
2018-06-05,158317,35266,51305,90417,70056
2018-06-12,156985,30168,45156,89911,69870
2018-06-19,190384,45738,59752,85775,92059
2018-06-26,159233,40866,73665,86272,45363
2018-07-03,158341,26934,76382,100077,41926
2018-07-10,159504,26586,79473,101315,42120
2018-07-17,157927,25594,73078,101031,42490
2018-07-24,151441,20084,64595,97689,48540
2018-07-31,140253,23679,55248,84857,49753
2018-08-07,144934,33269,58167,79517,49789
2018-08-14,144705,30627,56825,80789,49506
2018-08-21,145677,32271,59292,79257,52465
2018-08-28,147679,34111,58900,78787,53377
2018-09-04,151238,34748,61055,83790,53216
2018-09-11,158974,30506,57448,97457,62750
2018-09-18,150538,25979,56090,92956,35472
2018-09-25,115727,31812,51344,51398,34867
2018-10-02,127333,41940,60424,48865,38578
2018-10-09,121489,38867,51012,49286,41083
2018-10-16,115386,32202,43221,49320,42446
2018-10-23,118053,32031,39259,53794,45636
2018-10-30,118508,29436,39091,56057,47585
2018-11-06,116284,33753,36385,49033,48112
2018-11-13,121999,36773,39564,53110,47212
2018-11-20,140651,39059,45348,68576,57302
2018-11-27,145122,41427,50057,71616,56020
2018-12-04,156750,38736,51672,83381,64076
2018-12-11,161530,41672,53341,84808,62493
2018-12-18,191476,51566,59023,108148,69667
2018-12-24,159195,27887,72579,99624,46527
2018-12-31,170168,34330,84979,104762,45172
2019-01-08,167005,19287,85289,116348,39134
2019-01-15,155691,17006,76530,105916,40853
2019-01-22,151010,16727,72823,102840,40096
2019-01-29,151146,16523,72913,104343,40248
2019-02-05,141538,19808,61845,91960,44384
2019-02-12,141172,21433,58970,92005,48601
2019-02-19,142620,22989,59426,90735,48953
2019-02-26,147621,21553,60730,98049,53588
2019-03-05,146552,18210,58654,98021,49449
2019-03-12,159939,20276,61329,100572,48039
2019-03-19,167282,16267,64041,112933,50942
2019-03-26,144311,21194,60765,93842,44583
2019-04-02,151140,24619,68942,96434,45321
2019-04-09,149544,24681,67883,93053,45966
2019-04-16,145041,18256,67418,97019,41698
2019-04-23,152998,23222,70715,99165,43362
2019-04-30,154565,19445,66190,103426,47365
2019-05-07,151258,20117,66232,98696,45798
2019-05-14,148058,18457,66045,98370,44964
2019-05-21,140682,16282,58518,88138,43023
2019-05-28,140449,15878,55301,89942,45632
2019-06-04,151970,15330,57089,99023,55664
2019-06-11,159212,25597,58437,96453,69782
2019-06-18,160795,19796,57867,70537,67737
2019-06-25,137543,24750,39540,71645,69078
2019-07-02,157998,45057,38764,70570,90343
2019-07-09,164842,48734,39508,74021,99594
2019-07-16,182946,63098,42134,74284,116508
2019-07-23,187397,69694,38944,74876,121515
2019-07-30,182478,66305,44583,75564,113887
2019-08-06,172657,63598,39432,72567,104262
2019-08-13,160861,50065,35865,73207,98380
2019-08-20,155837,47368,34331,71980,92293
2019-08-27,158921,48292,37387,72672,92086
2019-09-03,167396,48206,42857,80697,91268
2019-09-10,183058,54971,43448,82997,108864
2019-09-17,187795,62004,42181,83296,111040
2019-09-24,123017,40323,35731,48674,59118
2019-10-01,130937,46303,39976,49998,63454
2019-10-08,136105,49071,43758,53697,59579
2019-10-15,149079,58007,45046,54260,76985
2019-10-22,170305,71410,38017,57738,106358
2019-10-29,189971,81982,38393,63589,127040
2019-11-05,192882,87774,33772,64506,137583
2019-11-12,182793,73671,31298,70603,127432
2019-11-19,172759,65040,36175,68701,110343
2019-11-26,167350,60930,40586,67607,99823
2019-12-03,184060,64040,42569,79966,110194
2019-12-10,169219,55285,34544,69682,101534
2019-12-17,189458,47523,36332,85984,121501
2019-12-24,158666,51478,42981,65276,95855
2019-12-31,175666,63961,52048,61553,101602
2020-01-07,189996,68756,42389,70831,120354
2020-01-14,190229,70428,37576,69928,130028
2020-01-21,188596,74399,36105,68338,129088
2020-01-28,185499,76299,41709,68537,119269
2020-02-04,174000,67193,48630,63080,100666
2020-02-11,166914,68225,58520,57774,77069
2020-02-18,164698,61559,53742,64458,78962
2020-02-25,168819,63658,49034,66151,88098
2020-03-03,160511,55191,44612,65372,82628
2020-03-10,175226,48055,50045,89173,88883
2020-03-17,183137,43114,52737,105434,80846
2020-03-24,124226,21323,50568,74060,42740
2020-03-31,122891,21517,43446,75075,48465
2020-04-07,117523,17052,41485,72887,43400
2020-04-14,119798,18038,41798,75178,43815
2020-04-21,121213,19804,43695,75330,41407
2020-04-28,117660,16032,45076,75079,39250
2020-05-05,119300,17007,49059,75117,39549
2020-05-12,120453,16995,49241,76154,38624
2020-05-19,130099,23142,58198,77910,40986
2020-05-26,129849,21844,55798,77827,41753
2020-06-02,128476,19774,52912,78954,46714
2020-06-09,120459,22298,47127,69735,44625
2020-06-16,125654,19695,45181,77777,53414
2020-06-23,105412,22852,43686,55180,37083
2020-06-30,118197,28174,48693,63828,44799
2020-07-07,121226,31660,48478,64037,46157
2020-07-14,148003,27642,47417,94450,75090
2020-07-21,143606,34284,50982,78161,68570
2020-07-28,139397,32105,44601,74931,70498
2020-08-04,137101,19907,43102,83036,69563
2020-08-11,136885,17256,46803,85901,68214
2020-08-18,141600,19497,53084,88099,66794
2020-08-25,129557,21590,50908,75116,57447
2020-09-01,140520,26590,53596,76403,66642
2020-09-08,137618,29626,46981,73353,69632
2020-09-15,147273,28909,45852,69085,82605
2020-09-22,117564,23588,42470,61980,57005
2020-09-29,113862,21619,40567,59778,52569
2020-10-06,113818,20808,38855,62803,52103
2020-10-13,121956,24638,38202,63693,61172
2020-10-20,123266,24725,43800,64516,58059
2020-10-27,122403,24739,42808,64900,60423
2020-11-03,124892,21549,42235,70230,63111
2020-11-10,136456,25962,47311,71253,71346
2020-11-17,136614,26205,46564,72094,72587
2020-11-24,140823,31529,48375,70279,74745
2020-12-01,147803,28702,49945,74790,79728
2020-12-08,163589,34713,55451,77949,85688
2020-12-15,196230,39856,55572,107352,122442
2020-12-21,156597,43198,33113,69708,107047
2020-12-29,154464,42178,26810,69745,111061
2021-01-05,156124,41560,27036,71354,109613
2021-01-12,156675,43386,31313,70977,105045
2021-01-19,154231,43633,33307,69173,100943
2021-01-26,168896,53680,39910,70471,110818
2021-02-02,158155,46645,30549,69432,108690
2021-02-09,158454,44274,34746,68785,104440
2021-02-16,159266,45021,36857,68547,102135
2021-02-23,166868,46899,37767,68966,109887
2021-03-02,168689,51391,36064,67338,114438
2021-03-09,173078,50022,39041,70529,113146
2021-03-16,186932,50907,40644,82575,111850
2021-03-23,162170,46786,41683,67367,98986
2021-03-30,164199,48462,41944,68228,102279
2021-04-06,166118,47506,44816,71329,100750
2021-04-13,166186,48056,45650,71821,100166
2021-04-20,173145,53824,40578,71858,113008
2021-04-27,180771,56675,40953,72924,119629
2021-05-04,196817,74280,48333,69279,129984
2021-05-11,201955,79329,40700,72089,138338
2021-05-18,207963,82026,35914,73359,148337
2021-05-25,213176,84183,39372,76439,151974
2021-06-01,228957,89467,40695,83447,165928
2021-06-08,220053,80989,35708,81541,158724
2021-06-15,252936,73071,28817,129185,202106
2021-06-22,202787,69074,25849,88461,155151
2021-06-29,196928,68301,22500,83461,154243
2021-07-06,202136,69923,28745,86106,152773
2021-07-13,198714,63107,36731,91664,142114
2021-07-20,189308,59883,46968,89082,114958
2021-07-27,174701,47048,41674,88808,110050
2021-08-03,170609,46064,38604,85956,109045
2021-08-10,171602,45445,38980,85808,107979
2021-08-17,177460,46499,43839,93234,107876
2021-08-24,171487,44124,38247,89815,104550
2021-08-31,170439,40686,43534,92528,96630
2021-09-07,170506,36704,42714,94316,100397
2021-09-14,175708,36677,45960,102846,101422
2021-09-21,118528,18954,46831,64253,45399
2021-09-28,118066,21873,42108,62549,47716
2021-10-05,120168,18580,45446,65338,49883
2021-10-12,127827,22382,50242,66803,55075
2021-10-19,153912,40380,51304,72675,80512
2021-10-26,159475,45977,42657,69913,96542
2021-11-02,156194,42037,37875,68542,95983
2021-11-09,154720,43961,38857,67021,93629
2021-11-16,148955,44147,35438,62689,89406
2021-11-23,150275,44320,47455,66164,77561
2021-11-30,148375,41242,55317,72020,62169
2021-12-07,155078,41095,50453,72984,66847
2021-12-14,186638,38230,51358,74451,76510
2021-12-21,145562,45925,55802,66483,59043
2021-12-28,138692,42528,52862,62717,55550
2022-01-04,135633,41905,52930,61198,52656
2022-01-11,138571,44284,51660,59569,57573
2022-01-18,143371,49792,42300,58921,72644
2022-01-25,146448,53129,40812,57492,77073
2022-02-01,145082,52386,34122,57524,83146
2022-02-08,145208,54762,39876,58404,75362
2022-02-15,144815,54424,42254,58524,73640
2022-02-22,140305,47661,38408,58345,72488
2022-03-01,143507,50881,36741,57576,79162
2022-03-08,149425,48492,40846,62360,77854
2022-03-15,143863,47406,29666,59344,72489
2022-03-22,124090,29314,34254,59269,66834
2022-03-29,147421,32429,33964,76738,92256
2022-04-05,157562,37325,30402,77906,108320
2022-04-12,155390,37724,25566,76922,110372
2022-04-19,153302,44063,22837,68989,108327
2022-04-26,155362,48787,27906,69995,100476
2022-05-03,152779,44670,35641,72629,85588
2022-05-10,151009,38679,44086,75215,72276
2022-05-17,151585,36069,50565,79825,67234
2022-05-24,138508,28999,41686,74953,68020
2022-05-31,135929,30520,37527,70006,70333
2022-06-07,167373,39288,40350,74044,87445
2022-06-14,175219,56550,33348,79064,109348
2022-06-21,140047,42260,38155,67084,73662
2022-06-28,142584,45893,36796,65407,77654
2022-07-05,145372,45365,41072,67829,72362
2022-07-12,139297,41613,38108,64673,69326
2022-07-19,142216,42040,35373,67038,75784
2022-07-26,144182,46414,30645,61869,84066
2022-08-02,145914,48342,28065,59355,89762
2022-08-09,143646,46898,25675,59798,89541
2022-08-16,147596,51843,24976,58476,90605
2022-08-23,152685,53617,30390,61209,90892
2022-08-30,158165,58704,34525,61821,90860
2022-09-06,160567,57185,39275,66485,85401
2022-09-13,149556,48102,35677,66866,80342
2022-09-20,160314,47913,45857,73298,72406
2022-09-27,140889,33677,51343,75267,53560
2022-10-04,141799,36246,57653,70624,52677
2022-10-11,144000,32476,58148,77929,50563
2022-10-18,146425,35384,55957,78895,53792
2022-10-25,143417,35607,53762,74064,56011
2022-11-01,147170,38522,56171,74352,55077
2022-11-08,147555,39586,58050,75750,57820
2022-11-15,139753,37456,50376,70173,55944
2022-11-22,134901,36733,48405,65508,52844
2022-11-29,136654,35123,51239,66304,52353
2022-12-06,148891,30717,52807,79379,56474
2022-12-13,169433,31720,58968,87471,62547
2022-12-20,180857,39705,66666,94996,72010
2022-12-27,140544,28879,58912,78624,50198
2023-01-03,138995,25497,52263,77624,53083
2023-01-10,133888,22166,53121,75060,47795
2023-01-17,132346,20897,48156,75387,47899
2023-01-24,137476,25978,56690,77571,48412
2023-01-31,140167,26404,56588,77299,49662
2023-02-07,149621,33292,66383,80689,48743
2023-02-14,149059,24466,59960,88778,52420
2023-02-21,151896,21889,59392,90489,50736
2023-02-28,165097,31599,67673,97390,58930
2023-03-07,203816,62108,91310,104046,64577
2023-03-14,244421,60738,92453,146380,110011
2023-03-21,178185,18812,75633,127798,63349
2023-03-28,176559,19672,76497,124285,60868
2023-04-04,169138,16607,75116,118790,60642
2023-04-11,164875,16914,73493,116537,58332
2023-04-18,148638,17806,64039,96421,54227
2023-04-25,151786,24295,68086,93784,47906
2023-05-02,171054,27899,77995,110317,53730
2023-05-09,159364,29609,71872,94662,52705
2023-05-16,161195,28514,71504,98089,53556
2023-05-23,159199,20388,68914,103597,54457
2023-05-30,179871,37619,67533,107243,68206
2023-06-06,168025,21709,60038,106003,67547
2023-06-13,167232,15536,52204,98335,68959
2023-06-20,184106,28187,61730,114925,96167
2023-06-27,167798,50307,53154,73407,90141
2023-07-03,156284,44178,39651,73437,92252
2023-07-11,140395,35072,30628,68935,82961
2023-07-18,146171,33877,33356,73833,86824
2023-07-25,156395,42759,37229,73539,95635
2023-08-01,152606,36278,29913,72951,96220
2023-08-08,140960,29481,30104,73301,77918
2023-08-15,157827,37112,48523,85774,72005
2023-08-22,166147,35993,48063,92691,76558
2023-08-29,177048,42527,58288,94881,76942
2023-09-05,189660,45761,70724,103959,74498
2023-09-12,217080,40298,82181,131976,82701
2023-09-19,246847,19027,67054,184750,135946
2023-09-26,175848,17006,49702,120758,90939
2023-10-03,189443,21674,61825,127502,88921
2023-10-10,179357,20342,66831,124157,75737
2023-10-17,183938,21640,70179,125109,75003
2023-10-24,184747,22326,70965,127101,73501
2023-10-31,198528,25418,74750,133433,77381
2023-11-07,200364,17171,84892,145272,72704
2023-11-14,206046,18678,89081,152043,74345
2023-11-21,203248,19407,84847,145080,74997
2023-11-28,200864,18991,82233,143464,75927
2023-12-05,197791,19753,77601,141259,77969
2023-12-12,213873,19457,74702,153678,92485
2023-12-19,214241,28862,83195,148747,98170
2023-12-26,176452,41685,76406,98388,74440
2024-01-02,184476,50895,72026,97957,89637
2024-01-09,171557,42286,49666,93842,95629
2024-01-16,165998,38738,52126,91783,86855
2024-01-23,155138,34310,42761,87877,84716
2024-01-30,159376,39101,41489,86763,90963
2024-02-06,160118,32782,40518,94058,89646
2024-02-13,161519,35698,41180,92188,85230
2024-02-20,157666,37108,37971,88205,86860
2024-02-27,166484,41158,42536,90546,91119
2024-03-05,183697,42590,62427,106182,82615
2024-03-12,193223,35964,66838,113942,83646
2024-03-19,230592,45761,82909,153407,111970
2024-03-26,190995,37915,88205,121200,66723
2024-04-02,197171,44220,95443,120307,67826
2024-04-09,192964,34741,88126,127944,69604
2024-04-16,237526,37067,119882,166834,75262
2024-04-23,226747,35873,112323,157017,72555
2024-04-30,211555,33793,96994,144359,73869
2024-05-07,216708,32945,102166,148390,76545
2024-05-14,220840,34286,114589,147626,69406
2024-05-21,234491,35399,126223,164291,72434
2024-05-28,264401,37299,123884,189745,99392
2024-06-04,265761,37360,128999,193449,93545
2024-06-11,307387,37310,166803,231560,93499
2024-06-18,351458,22778,170709,292398,134019
2024-06-25,278437,27790,150202,214107,87777
2024-07-02,263465,21850,142202,205557,81054
2024-07-09,257288,20263,131475,198168,84860
2024-07-16,280941,24734,157207,219027,81448
2024-07-23,315684,24087,185690,253851,85187
2024-07-30,351856,23726,219989,289776,85990
2024-08-06,335120,21993,203625,274249,88811
2024-08-13,323167,20668,200279,265254,84296
2024-08-20,314073,19528,183938,258246,91240
2024-08-27,296041,19325,129327,228771,122627
2024-09-03,255897,31460,100004,178469,116456
2024-09-10,251209,23773,92726,176814,109896
2024-09-17,256538,21464,94614,197838,129777
2024-09-24,213164,25305,90894,153065,93319
2024-10-01,216044,25151,95154,156149,95981
2024-10-08,224645,21643,110794,168983,82753
2024-10-15,296537,36718,159111,226425,102519
2024-10-22,308279,28439,169070,245856,97161
2024-10-29,329945,27399,194898,266311,92045
2024-11-05,336467,26816,202045,272938,92020
2024-11-12,342557,22011,204400,283278,91946
2024-11-19,348354,23904,207470,285755,95079
2024-11-26,322420,21281,175283,259420,100850
2024-12-03,324325,21696,181042,261571,96066
2024-12-10,408181,29034,210588,333506,137570
2024-12-17,485592,19170,201225,430972,235515
2024-12-24,345942,13502,190222,299476,111079
2024-12-31,353686,20884,196592,299876,110756
2025-01-07,357210,19114,197703,303241,110774
2025-01-14,350363,23031,190184,292957,111476
2025-01-21,331635,19503,170290,278535,115457
2025-01-28,331109,21219,168820,276259,113289
2025-02-04,346984,20421,180865,293323,122481
2025-02-11,326849,17911,168745,275360,112763
2025-02-18,323195,21276,165919,266233,115021
2025-02-25,319493,20523,158429,261075,118254
2025-03-04,340218,22175,165945,270391,115411
2025-03-11,339922,19197,161607,276951,120803
2025-03-18,347932,18089,154671,300798,153639
2025-03-25,281126,17948,147482,234774,94578
2025-04-01,278330,17606,147622,233760,90442
2025-04-08,258263,16029,135270,218923,89463
2025-04-15,249484,18265,102125,206811,116668
2025-04-22,249643,18357,85524,205325,132152
2025-04-29,249257,16046,83251,208156,132834
2025-05-06,255101,16677,87322,209571,133102
2025-05-13,262803,23250,105406,212802,120907
2025-05-20,266748,22629,126490,216736,103754
2025-05-27,263232,20418,124316,212692,107690
2025-06-03,270041,18667,127113,214704,104079
2025-06-10,288477,19651,112794,223285,132078
2025-06-17,294801,28154,94487,225119,163264
2025-06-24,201194,25267,78434,135776,85346
2025-07-01,203485,22149,85601,141514,80544
2025-07-08,201326,20344,91952,140689,71995
2025-07-15,202720,21924,96018,141093,68327
2025-07-22,200895,23086,93429,140760,69250
2025-07-29,201852,20884,97317,143816,66528
2025-08-05,214849,23589,103009,156289,71412
2025-08-12,221109,20898,110975,162833,69262
2025-08-19,220859,19028,112107,165165,64347
2025-08-26,227180,20397,125412,168866,60306
2025-09-02,225322,16584,125560,173237,57879
2025-09-09,249304,18704,127621,192465,77424
2025-09-16,266847,20975,128152,218993,104812
2025-09-23,212186,18035,132841,169084,44903
2025-09-30,240191,29920,149825,184464,50185
2025-10-07,261636,29514,166232,206796,54881
2025-10-14,269924,27162,164755,215542,62962
2025-10-21,272419,28098,173206,217778,59424
2025-10-28,278750,28366,178410,225397,61986
2025-11-04,292964,27186,186698,238561,65168
2025-11-10,289605,23151,180786,239920,66042
2025-11-18,278400,24252,173351,228830,67160
2025-11-25,280112,21438,171852,232517,69057
2025-12-02,274997,19047,169094,228183,69033
2025-12-09,251868,15794,146394,204735,66012
2025-12-16,244427,25653,112293,186766,94528
2025-12-23,197138,41739,97532,127092,69902
2025-12-30,211171,52787,93298,126948,90860
2026-01-06,218740,56931,97516,125159,89097
2026-01-13,219263,62705,104955,122096,76281
2026-01-20,213597,59456,101241,120142,74152
2026-01-27,227204,77169,93215,118539,104805
2026-02-03,216252,77397,75267,104119,112035
2026-02-10,215037,84554,71278,95371,115559
2026-02-17,218415,89601,63775,93653,124027
2026-02-24,222562,92812,65234,94074,124334
2026-03-03,232433,94008,72958,101029,125085
2026-03-10,288392,93899,57740,145669,190029
2026-03-17,247753,66507,65621,144314,150520
2026-03-24,182798,62382,63984,80788,82159
2026-03-31,217085,56421,89105,121227,87241
2026-04-07,240735,60714,116362,139988,81950
2026-04-14,259258,54249,132521,165386,87009
2026-04-21,255128,60889,119723,158814,99593
2026-04-28,252679,66517,104993,152035,114892
2026-05-05,243793,73650,88309,134383,121589
2026-05-12,251467,77042,93284,134010,120293
2026-05-19,292877,72674,103905,175009,139285
2026-05-26,297944,53676,122558,195307,123462
2026-06-02,305869,37723,131834,224548,124942
2026-06-09,383773,37944,157943,300856,172044
2026-06-16,492468,39686,172587,420471,277065
2026-06-23,342860,39429,186221,267566,111777
2026-06-30,346500,37989,188795,272249,112922
2026-07-07,363847,31566,204692,292643,110647
2026-07-14,368792,29712,205991,298826,112108
2026-07-21,365599,27007,201455,301799,114798
2026-07-28,372447,22500,198810,310521,121500
2026-08-04,365083,13514,192609,305631,118623
2026-08-11,364104,12854,186216,299975,120289
2026-08-18,359585,22985,181151,292932,131553
